Timestamp,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,AttitudePitch,AttitudeRoll,AttitudeYaw,GravitationalAccelerationX,GravitationalAccelerationY,GravitationalAccelerationZ,AccelerationX,AccelerationY,AccelerationZ,RotationX,RotationY,RotationZ
0.047,-0.2961088479675401,0.1041661568450489,2.0560061781988732e-17,0.9494570386998986,-0.5971467143105753,0.2415390489844339,0.0746682431319882,0.1978026181459427,0.5622853636741638,-0.8029378652572632,0.0072350655682384,-0.0034086150117218,-0.000940749538131,-0.0205003302544355,-0.0010640760883688,0.0367755107581615
0.1,-0.2960336743571589,0.1044251667357202,0.0006787537922909,0.9494518514472772,-0.5967989959295701,0.2425923929934439,0.0763802066807765,0.1986952424049377,0.5619978308677673,-0.8029188513755798,0.0092401430010795,0.0038099712692201,0.0004895651945844,0.0041571292094886,0.0115484660491347,0.0225675385445356
0.131,-0.2956900187597101,0.1043194404826326,0.0009947376473836,0.9495702841668714,-0.5960154023454118,0.2424736641894692,0.076904205335998,0.1987055838108062,0.5613495111465454,-0.8033696413040161,0.0035623963922262,0.0004640392726287,-0.0026685497723519,0.0154841365292668,-0.0239616893231868,0.0072121354751288
0.16,-0.2952152898339619,0.1041809065924803,0.0013198281213078,0.9497327828606096,-0.594960781992384,0.242249437247531,0.0773783832830596,0.1986673474311828,0.5604764223098755,-0.8039884567260742,-0.0014030773891136,0.0068207737058401,-0.0071197273209691,0.0189367774873971,-0.0431856028735637,0.002045618603006
0.222,-0.2948147138667742,0.1038145694628375,0.0013550695982882,0.9498972357499506,-0.5941516723037857,0.2413163417863567,0.0770550594516844,0.1980253756046295,0.5598061680793762,-0.8046135902404785,0.0016563413664698,-0.0001796471478883,0.0032520298846066,0.0207646787166595,0.0054742619395256,-0.0020624296739697
0.253,-0.2944767400193155,0.1038895429123833,0.0012508942727352,0.9499940252625624,-0.5934716233724537,0.2413279444718936,0.0767489958984659,0.1981256455183029,0.5592424869537354,-0.8049807548522949,0.0015057330019772,0.0012315930798649,-0.0009921279270201,0.0153146609663963,0.0007502031512558,-0.0065856832079589
0.283,-0.2943339685912964,0.1038902708374049,0.0010359669748491,0.9500384129173004,-0.5932298125581577,0.2411434009358737,0.0762072505027999,0.1980093717575073,0.5590420365333557,-0.8051486015319824,0.0005325376987457,-0.0005529768532142,0.0020442579407244,0.006169990170747,-0.002302661538124,-0.005029265768826
0.341,-0.2939906213037595,0.1039458735080778,0.0011348183173888,0.950138557347076,-0.5924892669739952,0.2412489983495744,0.0763497923558473,0.1981932520866394,0.5584278702735901,-0.8055294752120972,0.0,0.0,-0.0,0.0228876452893018,-0.0040329052135348,0.0162724405527114
0.37,-0.2935950784505296,0.1039795522114117,0.0014738593971647,0.9502567047227244,-0.5915820081346492,0.241454693329848,0.0770065522037768,0.1984800100326538,0.5576750040054321,-0.8059803247451782,0.002743401331827,0.0009158593602478,-0.0004669252666644,0.0171731133013963,-0.0044864974915981,0.0185714308172464
0.424,-0.2931324199592651,0.1039694843079792,0.0018061718470172,0.9504000770005828,-0.5905411145023679,0.2415358319233106,0.0775926026105468,0.1986841410398483,0.556810736656189,-0.8065273761749268,0.0012412602081894,0.0033318963833153,-0.0045537161640822,0.0254661552608013,-0.0206366516649723,0.011109372600913
0.453,-0.2929349957279447,0.1036327377398199,0.002103664612439,0.9504970982936142,-0.5900850709470253,0.2409073073201386,0.0779642482784304,0.1982377469539642,0.5564318299293518,-0.8068985939025879,0.00594581104815,0.0048932586796581,0.0016407843213528,-0.0044727968052029,-0.018976179882884,0.0100274858996272
0.484,-0.2930700000430221,0.1033652317072848,0.0023271601493901,0.950484101213286,-0.5903305455660647,0.2404771510422886,0.0783344741559055,0.1978580951690673,0.5566357970237732,-0.8068511486053467,0.0004370657552499,-0.0013100834330543,-1.7247512005269527e-06,0.0012785202125087,-0.021414928138256,0.0022713928483426
0.522,-0.2930064571431527,0.1027658386906094,0.0026850270323485,0.9505677751061076,-0.5901589982659786,0.2393179367269308,0.0787073884590267,0.1969452798366546,0.5564932823181152,-0.8071727156639099,-0.0037717330269515,-0.0005320825148373,0.0013051361311227,-0.0089230919256806,-0.0597755424678325,0.0141458828002214
0.577,-0.2930881205720043,0.1023181958498818,0.0033672004052799,0.9505886637451326,-0.5901954721541468,0.2387708331142889,0.079978828022794,0.196498841047287,0.5565235614776611,-0.8072606325149536,0.0020602135919034,0.0050502396188676,0.0036284897942095,-0.0107673434540629,-0.0312676727771759,0.0102084157988429
0.66,-0.2925056891548588,0.1019602557594909,0.0035129547924041,0.9508059479511392,-0.5889833197920104,0.2378868589957826,0.0798535943327719,0.195943996310234,0.5555160641670227,-0.808089017868042,-0.0045136073604226,-4.714890383183956e-05,-0.002102535450831,0.0238505825400352,-0.0372158735990524,0.030371194705367
0.69,-0.2919828615313026,0.1017573322789797,0.004344695249708,0.9509849601877994,-0.5877120416509167,0.2378452167393685,0.0814229676750182,0.1960765719413757,0.5544585585594177,-0.8087828159332275,0.0011273538693785,0.0061911228112876,0.0065126833505928,0.0240996945649385,-0.0080275665968656,0.0400678627192974
0.72,-0.2915153336653894,0.1016321217564144,0.0049593722178028,0.9511387239933512,-0.5866028429064055,0.2378484844780667,0.0825705132089936,0.1962239891290664,0.5535351037979126,-0.8093793988227844,-0.001693126745522,0.0030719870701432,0.0022050738334655,0.0175039321184158,-0.0174965765327215,0.0317604765295982
