Timestamp,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,AttitudePitch,AttitudeRoll,AttitudeYaw,GravitationalAccelerationX,GravitationalAccelerationY,GravitationalAccelerationZ,AccelerationX,AccelerationY,AccelerationZ,RotationX,RotationY,RotationZ
0.0,-0.1392916374248493,0.4859584598557863,-1.674689100924566e-17,0.8628106199798604,-0.2427414538514029,1.0429776054811166,0.139924901145193,0.8385802507400513,0.2403646111488342,-0.4888844490051269,-0.9689499139785768,0.3404501080513,-0.3115970492362976,0.0258405674248933,0.0146046709269285,-0.0001850984990596
0.001,-0.2801341629834632,0.1164394055878124,-0.1819863459393091,0.935332910543358,-0.6021530691372046,0.1410515282024963,-0.340470625336786,0.1158580109477043,0.5664181709289551,-0.8159334659576416,-0.2467899769544601,0.0144602060317993,0.0153362154960632,0.0347956456243991,-0.0065501164644956,0.0202171001583337
0.03,-0.3148604868398536,0.0145331609200187,-0.2236827429858126,0.9222893429670554,-0.6277022729020023,-0.1413812164851358,-0.5218292927921231,-0.1140501797199249,0.5872865915298462,-0.8013033270835876,-0.0128092542290687,-0.0083136558532714,0.0034822821617126,0.0257837809622287,-0.0174706522375345,-0.0311148893088102
0.122,-0.3165674953573913,0.0052908959269077,-0.2277108322036889,0.9208173694625938,-0.6253872632776186,-0.1665788123851481,-0.5388234416730487,-0.1344278305768966,0.5854112505912781,-0.7995140552520752,-0.0058777630329132,0.0163922309875488,0.0043351650238037,0.0151682328432798,-0.030336482450366,-0.0231885015964508
0.123,-0.3153019664808726,0.0055411281966053,-0.2273519684681638,0.921338777146739,-0.6230557207441545,-0.1647120744595966,-0.5370060002639155,-0.1331585645675659,0.5835193991661072,-0.8011079430580139,-0.0006045550107955,0.0062476396560668,0.0032817125320434,0.0346099212765693,-0.027995828539133,0.0166511535644531
0.152,-0.3154662503319066,0.004923281045931,-0.226827751809691,0.9214151921570428,-0.6231355600990229,-0.1658223781805862,-0.5362617151117586,-0.1340402513742447,0.5835842490196228,-0.8009136319160461,-0.0003764480352401,-0.0009635686874389,-0.0013402700424194,0.0787236243486404,-0.0435939729213714,-0.0014037620276212
0.194,-0.3162304888682651,0.0039083685869796,-0.2260347628294339,0.9213529555045764,-0.6242472385010983,-0.168100953289389,-0.5355115069032894,-0.1357562243938446,0.5844866633415222,-0.799966037273407,-0.0034109354019165,0.006351888179779,-0.0131607055664062,0.0368112027645111,-0.0489527620375156,0.0467499867081642
0.226,-0.3153167243725402,0.0036229917517935,-0.2242288600207657,0.9221082580167036,-0.6225849714271973,-0.1666104583466723,-0.530798791041398,-0.1347246617078781,0.583137035369873,-0.8011244535446167,-0.0005181431770324,-0.0282098650932312,-0.0112565159797668,0.0470960065722465,-0.0450693666934967,0.0623358562588691
0.324,-0.3142663893505344,0.002455568894795,-0.2236819824855166,0.922603360277815,-0.6199383535447056,-0.1679565522784918,-0.5296231003470876,-0.1360604465007782,0.5809849500656128,-0.8024612069129944,-0.002604067325592,-0.0263481140136718,-0.0141777992248535,0.0547480061650276,-0.0405523143708705,0.0366050116717815
0.325,-0.3132151265141405,0.0012881408005055,-0.2231344220070557,0.9230956778364724,-0.6172930622530884,-0.1693039306534176,-0.528445239197993,-0.1374000310897827,0.5788298845291138,-0.8037892580032349,-0.0046861469745635,-0.0244834423065185,-0.0171077251434326,0.0624000057578086,-0.0360352620482444,0.0108741670846939
0.398,-0.3095962745146652,-0.0005683721931313,-0.22268395909315,0.9244250197250388,-0.6091175632410696,-0.170222237119761,-0.5263951436691189,-0.1389351040124893,0.5721439123153687,-0.8082996606826782,-0.0059405416250228,-0.0211452841758728,-0.015794813632965,0.0852793082594871,-0.0220651607960462,0.0203562881797552
0.399,-0.3079466395580331,-0.0009816131138626,-0.2225021300642825,0.9250191942155996,-0.6056253087080051,-0.1697049991863732,-0.5252413301623707,-0.1388536095619201,0.5692762732505798,-0.8103358149528503,-0.0096561312675476,-0.0189096927642822,-0.0106914043426513,0.0619590356945991,-0.0102713443338871,0.0200435258448123
0.476,-0.3057135290509961,-0.0021838564427631,-0.2220781148893578,0.9258594453559924,-0.6005854186169881,-0.1703101606214122,-0.5236814403029477,-0.1398284882307052,0.5651255249977112,-0.8130689263343811,-0.005669817328453,-0.02043879032135,-0.0100716352462768,0.0347087010741233,-0.0149672888219356,0.0226455610245466
0.478,-0.3047911646005556,-0.0026195293747479,-0.2218853217014147,0.9262086600975378,-0.5985413073552042,-0.1704156301555032,-0.5229585178449442,-0.1401098519563675,0.5634379386901855,-0.8141909837722778,-0.0049115121364593,-0.0237369537353515,-0.0039541125297546,0.0367159619927406,-0.0095503199845552,0.0129562616348266
0.51,-0.3034392502528294,-0.0035723546920788,-0.2218410951446125,0.9266597265617804,-0.5953334569219845,-0.1714398764209579,-0.5226641404689407,-0.1412513256072998,0.5607848763465881,-0.8158237338066101,-0.0074781775474548,-0.0203800797462463,1.2278556823730469e-05,0.0460447557270526,-0.0435705408453941,-0.0124308951199054
0.56,-0.3026986229643865,-0.0047630157992929,-0.2222202289782043,0.926805760068449,-0.5931416258316341,-0.1737653870283539,-0.5238761417314775,-0.1433603167533874,0.5589687824249268,-0.8167017102241516,-0.0037248283624649,-0.0139335393905639,-0.0064975619316101,0.0124999620020389,-0.0393942110240459,-0.0408521592617034
0.592,-0.3021145010957471,-0.0059205460636516,-0.2233352440357984,0.9267216201102751,-0.5911395339913211,-0.1766586799112064,-0.5268888380270481,-0.1459190547466278,0.5573075413703918,-0.8173835873603821,-0.0046976655721664,-0.0094398856163024,-0.0013327598571777,0.011278604157269,-0.0094589404761791,-0.0565992444753646
