Timestamp,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,AttitudePitch,AttitudeRoll,AttitudeYaw,GravitationalAccelerationX,GravitationalAccelerationY,GravitationalAccelerationZ,AccelerationX,AccelerationY,AccelerationZ,RotationX,RotationY,RotationZ
0.447,-0.148300702642142,0.0471995604841712,0.1783899349024106,0.9715741791330796,-0.2747750305557263,0.1508346856584081,0.3840664020432517,0.1446264833211898,0.2713303864002228,-0.951558232307434,-0.000418335199356,0.0028809905052185,-0.0022093653678894,-0.0168132297694683,-0.0121300127357244,-0.0186003670096397
8.987,-0.149626815467393,-0.2666754720896249,6.803444752025083e-17,0.9521008545447666,-0.288922589933638,-0.5583196535785949,-0.0833508580623734,-0.5078038573265076,0.2849196195602417,-0.8129920363426208,0.4672629237174988,0.062909722328186,-0.1230769753456115,0.0101345013827085,0.015500035136938,-0.0102089140564203
9.026,-0.168595830485113,-0.0978958143213375,0.0710186049988103,0.9782373310022848,-0.3509162022404179,-0.1794205405361054,0.1130520436759659,-0.1675837486982345,0.3437582850456238,-0.9239837527275084,0.1285094320774078,0.0053666532039642,-0.0151478052139282,0.0110810631886124,0.0283614732325077,-0.0319603532552719
9.07,-0.1721213308991176,-0.0557030183382801,0.0875677407208438,0.9795934656467552,-0.3543421262270796,-0.0843201427457513,0.1632038522656736,-0.078988030552864,0.3469734191894531,-0.9345428347587584,0.0400765128433704,-0.0035968422889709,-0.0073745250701904,0.0058095590211451,0.0287273656576871,-0.0412626788020134
9.113,-0.1738157735607962,-0.043464554764537,0.0917429569764708,0.9795315856112656,-0.3559609266484212,-0.0568495413082319,0.1765462024643266,-0.0532570220530033,0.3484911918640136,-0.9357978105545044,0.0150861404836177,-0.0085373222827911,-0.009536325931549,-0.0064891721121966,0.022363418713212,-0.0318951234221458
9.142,-0.1735337685503417,-0.0379566100229617,0.0932771699114665,0.979665681015256,-0.3544676132329331,-0.0447949877509675,0.1818295625777095,-0.0419960580766201,0.3470911085605621,-0.9368906617164612,0.0052651017904281,-0.0079818367958068,-0.0064154267311096,0.0029719709418714,-0.0008491519838571,-0.0114311091601848
9.198,-0.1724554242705928,-0.0367889516229158,0.0936013974520447,0.9798696858955104,-0.3520839629548388,-0.0424272174534398,0.1829225585116819,-0.0398125797510147,0.3448546528816223,-0.9378114342689514,0.0033511444926261,-0.0018577277660369,-0.0036412477493286,0.006745349150151,0.0006355445366352,0.0004868423566222
9.227,-0.1713067721374571,-0.0362517731314956,0.0939733166530338,0.980055571350582,-0.3496762968592661,-0.0413759866942427,0.183877193000877,-0.0388609319925308,0.3425936698913574,-0.9386796355247498,0.0011537782847881,0.0027128756046295,-0.0022162795066833,-0.0029567996971309,-0.0214214902371168,0.0090261911973357
9.258,-0.1710632537149458,-0.0360407221170156,0.0945226599827532,0.9800529558668594,-0.3491672486243213,-0.0407760533564091,0.1851051518069215,-0.0383048839867115,0.3421154022216797,-0.9388768672943116,0.00156120210886,0.0058791637420654,0.0028589963912963,-0.0052231699228286,-0.0057271365076303,0.0202937331050634
9.363,-0.1711605519292831,-0.0359656481650838,0.0946908816770052,0.9800225400068572,-0.3493569101885194,-0.0405388665733839,0.1854891243516918,-0.0380795635282993,0.3422936201095581,-0.9388210773468018,0.0005154497921466,0.0075314939022064,0.001967966556549,-0.0018205081578344,-0.0015912936069071,0.0171838570386171
9.363,-0.1711605519292831,-0.0359656481650838,0.0946908816770052,0.9800225400068572,-0.3493569101885194,-0.0405388665733839,0.1854891243516918,-0.0380795635282993,0.3422936201095581,-0.9388210773468018,-0.0003049708902835,0.0093620419502258,0.0011327862739562,0.0015821533743292,0.002544549293816,0.0140739800408482
9.393,-0.1718195404720738,-0.0354935563543642,0.0948567107836557,0.9799083654408692,-0.3506075011287097,-0.0393689857672555,0.1860278886888403,-0.0369643531739711,0.3434683978557586,-0.9384365081787108,7.014349102973938e-05,0.0127209722995758,0.0024406909942626,0.0019372485112398,0.022504299879074,-0.0148334167897701
9.424,-0.172661507782137,-0.0352577956289342,0.0941734396231498,0.9798348674702856,-0.3522390269093748,-0.0389756430761975,0.1846973969010737,-0.036573339253664,0.3450002074241638,-0.937889814376831,0.0010793358087539,0.0044713616371154,0.0003404021263122,-0.0031670692842453,0.0185808334499597,-0.0174999963492155
9.479,-0.1731139766418291,-0.0350444592170268,0.0939066823338891,0.9797881966846412,-0.3531039104677286,-0.0385462896798589,0.1842261195891014,-0.0361591354012489,0.3458118438720703,-0.9376068711280824,0.0005728006362915,0.0009932219982147,-0.0006733536720275,-0.0025942602660506,0.012287413701415,-0.0054669231176376
9.509,-0.1734961228049731,-0.0347472065680091,0.093950799956094,0.979726969288713,-0.3538232153977839,-0.0378376802654183,0.1844396586355216,-0.0354853123426437,0.3464866876602173,-0.937383472919464,0.0006649233400821,0.0004669725894927,-0.0012618899345397,-0.001657880260609,0.0145706562325358,0.0144848804920911
9.538,-0.1736206828518226,-0.0342920161850083,0.0943706465106773,0.979680669409158,-0.3540057867898443,-0.0367047937882371,0.1854970848142121,-0.0344210192561149,0.346657931804657,-0.9373598694801332,0.0016835145652294,-0.0006552636623382,-0.0027934312820434,0.0044396249577403,0.0186033733189106,0.0197442732751369
9.594,-0.1733731184752492,-0.0340220545229297,0.094607069496629,0.979711116641226,-0.3534627912613351,-0.0360978594277165,0.1860880555709084,-0.0338588841259479,0.3461485803127289,-0.9375685453414916,0.0012283101677894,0.0009079873561859,-0.0029489994049072,0.017757436260581,0.0130006717517972,0.0123633462935686
9.638,-0.1730102137455722,-0.0338764234512605,0.0946219663091517,0.9797788913368044,-0.3527016597566855,-0.0358560820576687,0.1861622282572721,-0.0336416363716125,0.3454343974590301,-0.9378397464752196,0.000337716192007,0.000754565000534,-0.0049670338630676,0.0193655136972665,0.0048778420314192,-0.004590542986989
9.669,-0.1726215131397546,-0.0339956171052806,0.0944180519409711,0.979862972800734,-0.3519303205639433,-0.0362544422544592,0.1856768426848655,-0.0340248793363571,0.3447104394435882,-0.9380922317504884,0.0030314847826957,-0.0003119707107543,-0.0024199485778808,0.0116962101310491,0.0014058786910027,-0.0100715402513742
9.707,-0.1726215131397546,-0.0339956171052806,0.0944180519409711,0.979862972800734,-0.3519303205639433,-0.0362544422544592,0.1856768426848655,-0.0340248793363571,0.3447104394435882,-0.9380922317504884,0.0018349662423133,-0.0040496885776519,-0.0016864538192749,0.0008969232439994,0.0017466854769736,-0.0044893538579344
9.736,-0.1726215131397546,-0.0339956171052806,0.0944180519409711,0.979862972800734,-0.3519303205639433,-0.0362544422544592,0.1856768426848655,-0.0340248793363571,0.3447104394435882,-0.9380922317504884,0.0001100935041904,-0.0045803487300872,7.897615432739258e-05,-0.0031033563427627,0.0069998782128095,0.0277155190706253
9.78,-0.1726604281513089,-0.0335264569897901,0.0951438464651265,0.9798020858566534,-0.3519466297082009,-0.0349952215724226,0.1873801598872406,-0.0328433886170387,0.3447257280349731,-0.9381287097930908,-2.568215131759644e-05,0.0009648203849792,-0.0017920732498168,-0.0084418803453445,0.0081372410058975,0.0425935983657836
9.836,-0.1726995055000501,-0.0333384705235848,0.0956557581152008,0.9797517155939782,-0.3520079271680513,-0.0344033470618103,0.188529382360245,-0.0322874039411544,0.3447832763195038,-0.9381268620491028,0.0009737834334373,0.0047573149204254,-0.0014848709106445,-0.0044105658307671,0.0080933505669236,0.0265299379825592
9.865,-0.1726395406761297,-0.0330922664785607,0.0958262378543342,0.9797540261540172,-0.3518454467569226,-0.0338367224876877,0.1889772979442579,-0.0317577272653579,0.3446307480335235,-0.9382010102272034,0.0023817811161279,0.0062493383884429,-0.0050612688064575,0.0042735934257507,0.0093428436666727,-0.0093759559094905
9.923,-0.1727360676057592,-0.0331119681372258,0.0955014855763541,0.9797680326165522,-0.3520332091069095,-0.0339810687473351,0.1882889042397147,-0.0318909510970115,0.3448069989681244,-0.9381316900253296,0.0002704299986362,0.0020560324192047,-0.0079824328422546,-0.0052587799727916,-0.0081723593175411,-0.021358385682106
9.973,-0.1729823224973427,-0.0333314722061095,0.0952399285953123,0.9797426138706414,-0.3525640536270199,-0.0344908119840262,0.1876648679862813,-0.032362837344408,0.3453052639961242,-0.9379322528839112,0.0010644793510437,-0.0025962889194488,-0.0057308673858642,-0.0133778816089034,-0.0084350807592272,-0.0096544297412037
9.974,-0.1729823224973427,-0.0333314722061095,0.0952399285953123,0.9797426138706414,-0.3525640536270199,-0.0344908119840262,0.1876648679862813,-0.032362837344408,0.3453052639961242,-0.9379322528839112,0.0013866480439901,-0.0067503154277801,-0.0032799243927001,-0.0214969851076602,-0.0086978012695908,0.0020495261996984
10.033,-0.1736893319042486,-0.0338081262333164,0.095351999907327,0.9795902806642572,-0.3540890879667267,-0.0353104173093448,0.1877476582568029,-0.0331129319965839,0.3467360734939575,-0.9373780488967896,0.0005902424454689,-0.0020666420459747,-0.0021652579307556,-0.0169602297246456,-0.010967269539833,0.0195782054215669
10.062,-0.1736893319042486,-0.0338081262333164,0.095351999907327,0.9795902806642572,-0.3540890879667267,-0.0353104173093448,0.1877476582568029,-0.0331129319965839,0.3467360734939575,-0.9373780488967896,0.0021163281053304,0.004822164773941,-0.0021607875823974,-0.00160345248878,0.0041565336287021,-0.0109772272408008
10.118,-0.1735817138831031,-0.0337652109433594,0.0950596821153436,0.9796392277350068,-0.3538526550376721,-0.035351313715369,0.1871438062959824,-0.0331541635096073,0.3465143144130707,-0.937458634376526,0.0016454271972179,0.0043792128562927,-0.0023703575134277,0.0053371330723166,0.012465794570744,-0.029465015977621
10.147,-0.1734121568321178,-0.0335063270218457,0.0942773444961112,0.9797537314648248,-0.3534325134345352,-0.0351368046865691,0.1855850789698788,-0.0329581834375858,0.346120148897171,-0.9376111030578612,0.0004189871251583,0.0027846097946166,-0.0022461414337158,0.0150233022868633,0.0216760989278554,-0.0344069153070449
10.202,-0.1732462250922719,-0.0331991871923774,0.093732975523707,0.9798457705621546,-0.3530197165094583,-0.0347306871075658,0.1845461128740251,-0.0325823575258255,0.3457328379154205,-0.9377671480178832,0.0002040080726146,0.0028648078441619,-0.0010559558868408,0.0158940255641937,0.0240973494946956,-0.0281639248132705
10.268,-0.1730894934895457,-0.0329412902887771,0.0934046411777508,0.9799135185237052,-0.3526428284112409,-0.0343442796512085,0.1839445484376325,-0.0322244651615619,0.3453791737556457,-0.9379097819328308,-0.0001492910087108,0.002190351486206,-0.0011827945709228,0.0172254331409931,0.0209666043519973,-0.0174380354583263
10.269,-0.1729327203795771,-0.0326833860703959,0.0930762629431406,0.9799810174418202,-0.3522661252421535,-0.0339576897807923,0.1833428494899891,-0.031866293400526,0.3450256288051605,-0.9380521774291992,-0.0005028694868087,0.0015158355236053,-0.0013099312782287,0.0185568425804376,0.017835859209299,-0.0067121461033821
